ind,aggregation_code,county_name,aggregation_name,cohort,gender,dropout_pct,PUPIL_COUNT_TOT,PER_FEDERAL_EXP,PER_STATE_LOCAL_EXP,PER_TEACH_INEXP,TEACH_PER_PUPIL,ATTENDANCE_RATE,PER_SUSPENSIONS,PER_FREE_LUNCH,cty_pop_under_18,cty_pop_over_65,cty_female,cty_foreign_born,cty_owner_occupied,cty_housing_unit_median_value,cty_pers_pers_household,cty_same_house,cty_non_english,cty_with_computer,cty_with_internet,cty_hs_graduates,cty_uni_degree,cty_time_to_work,cty_med_household_income,cty_poverty,cty_pop_density,COUNSELORS_PER_PUPIL,SOCIAL_PER_PUPIL
64,11003060002,ALBANY,C A BOUTON MIDDLE SCHOOL HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0196078431372549,359.0,189.0,15579.0,0.14,0.116991643454039,0.97,0.01,0.08,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005571030640668524,0.0
65,11003060002,ALBANY,C A BOUTON MIDDLE SCHOOL HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.022727272727272728,359.0,189.0,15579.0,0.14,0.116991643454039,0.97,0.01,0.08,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005571030640668524,0.0
66,11200010010,ALBANY,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.1590909090909091,554.0,0.0,10133.0,0.12,0.08844765342960288,0.9,0.09,0.56,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005415162454873646,0.0018050541516245488
67,11200010010,ALBANY,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.23076923076923078,554.0,0.0,10133.0,0.12,0.08844765342960288,0.9,0.09,0.56,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005415162454873646,0.0018050541516245488
68,11200010010,ALBANY,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.10638297872340426,554.0,0.0,10133.0,0.12,0.08844765342960288,0.9,0.09,0.56,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005415162454873646,0.0018050541516245488
69,11200010010,ALBANY,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.23214285714285715,554.0,0.0,10133.0,0.12,0.08844765342960288,0.9,0.09,0.56,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005415162454873646,0.0018050541516245488
70,11200010010,ALBANY,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,554.0,0.0,10133.0,0.12,0.08844765342960288,0.9,0.09,0.56,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005415162454873646,0.0018050541516245488
71,11200010010,ALBANY,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.12,554.0,0.0,10133.0,0.12,0.08844765342960288,0.9,0.09,0.56,0.183,0.174,0.516,0.11599999999999999,0.561,230300,2.25,0.847,0.138,0.9209999999999999,0.8590000000000001,0.924,0.436,20.8,68327,0.113,602.2341239479725,0.005415162454873646,0.0018050541516245488
72,20101040002,ALLEGANY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.07142857142857142,287.0,193.0,14833.0,0.19,0.10801393728222997,0.96,0.01,0.35000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006968641114982578,0.0
73,20101040002,ALLEGANY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.1,287.0,193.0,14833.0,0.19,0.10801393728222997,0.96,0.01,0.35000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006968641114982578,0.0
74,20101040002,ALLEGANY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.043478260869565216,287.0,193.0,14833.0,0.19,0.10801393728222997,0.96,0.01,0.35000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006968641114982578,0.0
75,20101040002,ALLEGANY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,287.0,193.0,14833.0,0.19,0.10801393728222997,0.96,0.01,0.35000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006968641114982578,0.0
76,20101040002,ALLEGANY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,287.0,193.0,14833.0,0.19,0.10801393728222997,0.96,0.01,0.35000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006968641114982578,0.0
77,20101040002,ALLEGANY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,287.0,193.0,14833.0,0.19,0.10801393728222997,0.96,0.01,0.35000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006968641114982578,0.0
78,20601040001,ALLEGANY,ANDOVER SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,294.0,1212.0,13671.0,0.14,0.07142857142857142,0.93,0.0,0.4,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.003401360544217687,0.003401360544217687
79,20601040001,ALLEGANY,ANDOVER SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,294.0,1212.0,13671.0,0.14,0.07142857142857142,0.93,0.0,0.4,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.003401360544217687,0.003401360544217687
80,20601040001,ALLEGANY,ANDOVER SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.08333333333333333,294.0,1212.0,13671.0,0.14,0.07142857142857142,0.93,0.0,0.4,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.003401360544217687,0.003401360544217687
81,20601040001,ALLEGANY,ANDOVER SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,294.0,1212.0,13671.0,0.14,0.07142857142857142,0.93,0.0,0.4,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.003401360544217687,0.003401360544217687
82,20601040001,ALLEGANY,ANDOVER SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,294.0,1212.0,13671.0,0.14,0.07142857142857142,0.93,0.0,0.4,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.003401360544217687,0.003401360544217687
83,20601040001,ALLEGANY,ANDOVER SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.09090909090909091,294.0,1212.0,13671.0,0.14,0.07142857142857142,0.93,0.0,0.4,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.003401360544217687,0.003401360544217687
84,20702040001,ALLEGANY,GENESEE VALLEY ELEMENTARY SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.05263157894736842,536.0,773.0,15247.0,0.16,0.10634328358208955,0.9500000000000001,0.02,0.46,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0037313432835820895,0.0018656716417910447
85,20702040001,ALLEGANY,GENESEE VALLEY ELEMENTARY SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.12,536.0,773.0,15247.0,0.16,0.10634328358208955,0.9500000000000001,0.02,0.46,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0037313432835820895,0.0018656716417910447
86,20702040001,ALLEGANY,GENESEE VALLEY ELEMENTARY SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,536.0,773.0,15247.0,0.16,0.10634328358208955,0.9500000000000001,0.02,0.46,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0037313432835820895,0.0018656716417910447
87,20702040001,ALLEGANY,GENESEE VALLEY ELEMENTARY SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.16666666666666666,536.0,773.0,15247.0,0.16,0.10634328358208955,0.9500000000000001,0.02,0.46,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0037313432835820895,0.0018656716417910447
88,20702040001,ALLEGANY,GENESEE VALLEY ELEMENTARY SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.058823529411764705,536.0,773.0,15247.0,0.16,0.10634328358208955,0.9500000000000001,0.02,0.46,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0037313432835820895,0.0018656716417910447
89,20702040001,ALLEGANY,GENESEE VALLEY ELEMENTARY SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.08695652173913043,536.0,773.0,15247.0,0.16,0.10634328358208955,0.9500000000000001,0.02,0.46,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0037313432835820895,0.0018656716417910447
90,20801040001,ALLEGANY,BELFAST SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.1,343.0,57.0,14497.0,0.28,0.11370262390670553,0.96,0.02,0.5700000000000001,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0029154518950437317,0.0
91,20801040001,ALLEGANY,BELFAST SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,343.0,57.0,14497.0,0.28,0.11370262390670553,0.96,0.02,0.5700000000000001,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0029154518950437317,0.0
92,20801040001,ALLEGANY,BELFAST SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.2,343.0,57.0,14497.0,0.28,0.11370262390670553,0.96,0.02,0.5700000000000001,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0029154518950437317,0.0
93,20801040001,ALLEGANY,BELFAST SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,343.0,57.0,14497.0,0.28,0.11370262390670553,0.96,0.02,0.5700000000000001,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0029154518950437317,0.0
94,20801040001,ALLEGANY,BELFAST SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,343.0,57.0,14497.0,0.28,0.11370262390670553,0.96,0.02,0.5700000000000001,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0029154518950437317,0.0
95,20801040001,ALLEGANY,BELFAST SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,343.0,57.0,14497.0,0.28,0.11370262390670553,0.96,0.02,0.5700000000000001,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0029154518950437317,0.0
96,21102040001,ALLEGANY,CANASERAGA SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.07692307692307693,215.0,648.0,15924.0,0.23,0.12093023255813953,0.9500000000000001,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.004651162790697674,0.0
97,21102040001,ALLEGANY,CANASERAGA SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,215.0,648.0,15924.0,0.23,0.12093023255813953,0.9500000000000001,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.004651162790697674,0.0
98,21102040001,ALLEGANY,CANASERAGA SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.25,215.0,648.0,15924.0,0.23,0.12093023255813953,0.9500000000000001,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.004651162790697674,0.0
99,21102040001,ALLEGANY,CANASERAGA SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.25,215.0,648.0,15924.0,0.23,0.12093023255813953,0.9500000000000001,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.004651162790697674,0.0
100,21102040001,ALLEGANY,CANASERAGA SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.1111111111111111,215.0,648.0,15924.0,0.23,0.12093023255813953,0.9500000000000001,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.004651162790697674,0.0
101,21102040001,ALLEGANY,CANASERAGA SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.25,215.0,648.0,15924.0,0.23,0.12093023255813953,0.9500000000000001,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.004651162790697674,0.0
102,21601040004,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.08333333333333333,319.0,1497.0,19534.0,0.26,0.09717868338557993,0.9500000000000001,0.02,0.61,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006269592476489028,0.0
103,21601040004,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,319.0,1497.0,19534.0,0.26,0.09717868338557993,0.9500000000000001,0.02,0.61,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006269592476489028,0.0
104,21601040004,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,319.0,1497.0,19534.0,0.26,0.09717868338557993,0.9500000000000001,0.02,0.61,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006269592476489028,0.0
105,21601040004,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,319.0,1497.0,19534.0,0.26,0.09717868338557993,0.9500000000000001,0.02,0.61,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006269592476489028,0.0
106,21601040004,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,319.0,1497.0,19534.0,0.26,0.09717868338557993,0.9500000000000001,0.02,0.61,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006269592476489028,0.0
107,21601040004,ALLEGANY,FRIENDSHIP CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.16666666666666666,319.0,1497.0,19534.0,0.26,0.09717868338557993,0.9500000000000001,0.02,0.61,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.006269592476489028,0.0
108,22001040001,ALLEGANY,FILLMORE CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,703.0,822.0,10590.0,0.08,0.08392603129445235,0.9500000000000001,0.0,0.47000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.001422475106685633,0.0
109,22001040001,ALLEGANY,FILLMORE CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,703.0,822.0,10590.0,0.08,0.08392603129445235,0.9500000000000001,0.0,0.47000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.001422475106685633,0.0
110,22001040001,ALLEGANY,FILLMORE CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.0,703.0,822.0,10590.0,0.08,0.08392603129445235,0.9500000000000001,0.0,0.47000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.001422475106685633,0.0
111,22001040001,ALLEGANY,FILLMORE CENTRAL SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,703.0,822.0,10590.0,0.08,0.08392603129445235,0.9500000000000001,0.0,0.47000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.001422475106685633,0.0
112,22001040001,ALLEGANY,FILLMORE CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,703.0,822.0,10590.0,0.08,0.08392603129445235,0.9500000000000001,0.0,0.47000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.001422475106685633,0.0
113,22001040001,ALLEGANY,FILLMORE CENTRAL SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.03571428571428571,703.0,822.0,10590.0,0.08,0.08392603129445235,0.9500000000000001,0.0,0.47000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.001422475106685633,0.0
114,22101040001,ALLEGANY,WHITESVILLE CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,187.0,1153.0,16236.0,0.27,0.11764705882352941,0.96,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
115,22101040001,ALLEGANY,WHITESVILLE CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.0,187.0,1153.0,16236.0,0.27,0.11764705882352941,0.96,0.01,0.44,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
116,22302040001,ALLEGANY,CUBA-RUSHFORD HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.10810810810810811,244.0,899.0,13933.0,0.44,0.13114754098360656,0.9400000000000001,0.02,0.41000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
117,22302040001,ALLEGANY,CUBA-RUSHFORD HIGH SCHOOL,2014 Total Cohort - 6 Year Outcome,Male,0.03571428571428571,244.0,899.0,13933.0,0.44,0.13114754098360656,0.9400000000000001,0.02,0.41000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
118,22302040001,ALLEGANY,CUBA-RUSHFORD HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Female,0.06060606060606061,244.0,899.0,13933.0,0.44,0.13114754098360656,0.9400000000000001,0.02,0.41000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
119,22302040001,ALLEGANY,CUBA-RUSHFORD HIGH SCHOOL,2015 Total Cohort - 5 Year Outcome,Male,0.0,244.0,899.0,13933.0,0.44,0.13114754098360656,0.9400000000000001,0.02,0.41000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
120,22302040001,ALLEGANY,CUBA-RUSHFORD HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Female,0.0,244.0,899.0,13933.0,0.44,0.13114754098360656,0.9400000000000001,0.02,0.41000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
121,22302040001,ALLEGANY,CUBA-RUSHFORD HIGH SCHOOL,2016 Total Cohort - 4 Year Outcome,Male,0.0,244.0,899.0,13933.0,0.44,0.13114754098360656,0.9400000000000001,0.02,0.41000000000000003,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
122,22401040003,ALLEGANY,SCIO CENTRAL SCHOOL,2014 Total Cohort - 6 Year Outcome,Female,0.0,321.0,1033.0,16123.0,0.12,0.1059190031152648,0.9500000000000001,0.03,0.51,0.201,0.196,0.49200000000000005,0.021,0.7909999999999999,78400,2.3,0.8859999999999999,0.046,0.867,0.785,0.917,0.22899999999999998,22.2,51227,0.151,45.13314744829061,0.0,0.0
